Model / Part,Cores,Threads,Freq.,Turbo freq.,FSB (MHz),L2 cache,TDP (Watt),Socket,Category,L3 cache,L1 cache,releaseDate,cores,threads,maxTurboClock,baseClock,cache,cacheInfo,TDP,lith,status,integratedG
Xeon 3085,2,2,3 GHz,,1333.0,4MB,65.0,Socket 775,Xeon,,,,,,,,,,,,,
Xeon 3104,6,6,1.7 GHz,,,6MB,85.0,Socket 3647,Xeon,8.25MB,,,,,,,,,,,,
Xeon 3106,8,8,1.7 GHz,,,8MB,85.0,Socket 3647,Xeon,11MB,,,,,,,,,,,,
Xeon 3204,6,6,1.9 GHz,,,6MB,85.0,Socket 3647,Xeon,8.25MB,,,,,,,,,,,,
Xeon 4108,8,16,1.8 GHz,3 GHz,,8MB,85.0,Socket 3647,Xeon,11MB,,,,,,,,,,,,
Xeon 4109T,8,16,2 GHz,3 GHz,,8MB,70.0,Socket 3647,Xeon,11MB,,,,,,,,,,,,
Xeon 4110,8,16,2.1 GHz,3 GHz,,8MB,85.0,Socket 3647,Xeon,11MB,,,,,,,,,,,,
Xeon 4112,4,8,2.6 GHz,3 GHz,,4MB,85.0,Socket 3647,Xeon,8.25MB,,,,,,,,,,,,
Xeon 4114,10,20,2.2 GHz,3 GHz,,10MB,85.0,Socket 3647,Xeon,13.75MB,,,,,,,,,,,,
Xeon 4114T,10,20,2.2 GHz,3 GHz,,10MB,85.0,Socket 3647,Xeon,13.75MB,,,,,,,,,,,,
Xeon 4116,12,24,2.1 GHz,3 GHz,,12MB,85.0,Socket 3647,Xeon,16.5MB,,,,,,,,,,,,
Xeon 4116T,12,24,2.1 GHz,3 GHz,,12MB,85.0,Socket 3647,Xeon,16.5MB,,,,,,,,,,,,
Xeon 4208,8,16,2.1 GHz,3.2 GHz,,8MB,85.0,Socket 3647,Xeon,11MB,,,,,,,,,,,,
Xeon 4209T,8,16,2.2 GHz,3.2 GHz,,8MB,70.0,Socket 3647,Xeon,11MB,,,,,,,,,,,,
Xeon 4210,10,20,2.2 GHz,3.2 GHz,,10MB,85.0,Socket 3647,Xeon,13.75MB,,,,,,,,,,,,
Xeon 4214,12,24,2.2 GHz,3.2 GHz,,12MB,85.0,Socket 3647,Xeon,16.5MB,,,,,,,,,,,,
Xeon 4214Y,12,24,2.2 GHz,3.2 GHz,,12MB,85.0,Socket 3647,Xeon,16.5MB,,,,,,,,,,,,
Xeon 4215,8,16,2.5 GHz,3.5 GHz,,8MB,85.0,Socket 3647,Xeon,11MB,,,,,,,,,,,,
Xeon 4216,16,32,2.1 GHz,3.2 GHz,,16MB,100.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 5020,2,4,2.5 GHz,,667.0,4MB,95.0,Socket 771,Xeon,,,,,,,,,,,,,
Xeon 5030,2,4,2.667 GHz,,667.0,4MB,95.0,Socket 771,Xeon,,,,2.0,,,2.66,4.0,L2 Cache,,,Discontinued,
Xeon 5040,2,4,2.833 GHz,,667.0,4MB,95.0,Socket 771,Xeon,,,,2.0,,,2.83,4.0,L2 Cache,,,Discontinued,
Xeon 5050,2,4,3 GHz,,667.0,4MB,95.0,Socket 771,Xeon,,,,2.0,,,3.0,4.0,L2 Cache,,,Discontinued,
Xeon 5060,2,4,3.2 GHz,,1066.0,4MB,95.0,Socket 771,Xeon,,,,2.0,,,3.2,4.0,L2 Cache,,,Discontinued,
Xeon 5063,2,4,3.2 GHz,,1066.0,4MB,95.0,Socket 771,Xeon,,,,2.0,,,3.2,4.0,L2 Cache,,,Discontinued,
Xeon 5070,2,4,3.467 GHz,,1066.0,4MB,130.0,Socket 771,Xeon,,,,2.0,,,3.46,4.0,L2 Cache,,,Discontinued,
Xeon 5080,2,4,3.733 GHz,,1066.0,4MB,130.0,Socket 771,Xeon,,,,2.0,,,3.73,4.0,L2 Cache,,,Discontinued,
Xeon 5110,2,2,1.6 GHz,,1066.0,4MB,65.0,Socket 771,Xeon,,,,2.0,,,1.6,4.0,L2 Cache,,,Discontinued,
Xeon 5113,2,2,1.6 GHz,,800.0,4MB,40.0,Socket 771,Xeon,,,,,,,,,,,,,
Xeon 5115,10,20,2.4 GHz,3.2 GHz,,10MB,85.0,Socket 3647,Xeon,13.75MB,,,,,,,,,,,,
Xeon 5117,14,28,2 GHz,2.8 GHz,,14MB,105.0,Socket 3647,Xeon,19.25MB,,,,,,,,,,,,
Xeon 5117F,14,28,2 GHz,2.8 GHz,,14MB,113.0,Socket 3647,Xeon,19.25MB,,,,,,,,,,,,
Xeon 5118,12,24,2.3 GHz,3.2 GHz,,12MB,105.0,Socket 3647,Xeon,16.5MB,,,,,,,,,,,,
Xeon 5119T,14,28,1.9 GHz,3.2 GHz,,14MB,85.0,Socket 3647,Xeon,19.25MB,,,,,,,,,,,,
Xeon 5120,2,2,1.867 GHz,,1066.0,4MB,65.0,Socket 771,Xeon,,,,2.0,,,1.86,4.0,L2 Cache,,,Discontinued,
Xeon 5120,14,28,2.2 GHz,3.2 GHz,,14MB,105.0,Socket 3647,Xeon,19.25MB,,,2.0,,,1.86,4.0,L2 Cache,,,Discontinued,
Xeon 5120T,14,28,2.2 GHz,3.2 GHz,,14MB,105.0,Socket 3647,Xeon,19.25MB,,,,,,,,,,,,
Xeon 5122,4,8,3.6 GHz,3.7 GHz,,4MB,105.0,Socket 3647,Xeon,16.5MB,,,,,,,,,,,,
Xeon 5128,2,2,1.867 GHz,,1066.0,4MB,40.0,Socket 771,Xeon,,,,,,,,,,,,,
Xeon 5130,2,2,2 GHz,,1333.0,4MB,65.0,Socket 771,Xeon,,,2006.0,2.0,,,2.0,4.0,L2 Cache,,,Discontinued,
Xeon 5133,2,2,2.2 GHz,,800.0,4MB,,Socket 771,Xeon,,,,,,,,,,,,,
Xeon 5138,2,2,2.133 GHz,,1066.0,4MB,35.0,Socket 771,Xeon,,,,,,,,,,,,,
Xeon 5140,2,2,2.333 GHz,,1333.0,4MB,65.0,Socket 771,Xeon,,,2006.0,2.0,,,2.33,4.0,L2 Cache,,,Discontinued,
Xeon 5148,2,2,2.333 GHz,,1333.0,4MB,40.0,Socket 771,Xeon,,,,,,,,,,,,,
Xeon 5150,2,2,2.667 GHz,,1333.0,4MB,65.0,Socket 771,Xeon,,,,2.0,,,2.66,4.0,L2 Cache,,,Discontinued,
Xeon NE80551KG0724MM,2,4,2.8 GHz,,800.0,4MB,135.0,Socket 604,Xeon,,,,,,,,,,,,,
Xeon 5160,2,2,3 GHz,,1333.0,4MB,65.0,Socket 771,Xeon,,,,2.0,,,3.0,4.0,L2 Cache,,,Discontinued,
Xeon 5215,10,20,2.5 GHz,3.4 GHz,,10MB,85.0,Socket 3647,Xeon,13.75MB,,,,,,,,,,,,
Xeon 5215L,10,20,2.5 GHz,3.4 GHz,,10MB,85.0,Socket 3647,Xeon,13.75MB,,,,,,,,,,,,
Xeon 5215M,10,20,2.5 GHz,3.4 GHz,,10MB,85.0,Socket 3647,Xeon,13.75MB,,,,,,,,,,,,
Xeon 5217,8,16,3 GHz,3.7 GHz,,8MB,115.0,Socket 3647,Xeon,11MB,,,,,,,,,,,,
Xeon 5218,16,32,2.3 GHz,3.9 GHz,,16MB,125.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 5218B,16,32,2.3 GHz,3.9 GHz,,16MB,125.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 5218N,16,32,2.3 GHz,3.7 GHz,,16MB,110.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 5218T,16,32,2.1 GHz,3.8 GHz,,16MB,105.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 5219Y,16,32,2.4 GHz,4 GHz,,16MB,125.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 5220,18,36,2.2 GHz,3.9 GHz,,18MB,125.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 5220S,18,36,2.7 GHz,3.9 GHz,,18MB,125.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 5220T,18,36,1.9 GHz,3.9 GHz,,18MB,105.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 5222,4,8,3.8 GHz,3.9 GHz,,4MB,105.0,Socket 3647,Xeon,16.5MB,,,,,,,,,,,,
Xeon 6126,12,24,2.6 GHz,3.7 GHz,,12MB,125.0,Socket 3647,Xeon,19.25MB,,,,,,,,,,,,
Xeon 6126F,12,24,2.6 GHz,3.7 GHz,,12MB,135.0,Socket 3647,Xeon,19.25MB,,,,,,,,,,,,
Xeon 6126T,12,24,2.6 GHz,3.7 GHz,,12MB,125.0,Socket 3647,Xeon,19.25MB,,,,,,,,,,,,
Xeon 6128,6,12,3.4 GHz,3.7 GHz,,6MB,115.0,Socket 3647,Xeon,19.25MB,,,,,,,,,,,,
Xeon 6130,16,32,2.1 GHz,3.7 GHz,,16MB,125.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 6130F,16,32,2.1 GHz,3.7 GHz,,16MB,135.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 6130T,16,32,2.1 GHz,3.7 GHz,,16MB,125.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 6132,14,28,2.6 GHz,3.7 GHz,,14MB,140.0,Socket 3647,Xeon,19.25MB,,,,,,,,,,,,
Xeon 6134,8,16,3.2 GHz,3.7 GHz,,8MB,130.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6134M,8,16,3.2 GHz,3.7 GHz,,8MB,130.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6136,12,24,3 GHz,3.7 GHz,,12MB,150.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6138,20,40,2 GHz,3.7 GHz,,20MB,125.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6138F,20,40,2 GHz,3.7 GHz,,20MB,135.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6138P,20,40,2 GHz,3.7 GHz,,20MB,195.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6138T,20,40,2 GHz,3.7 GHz,,20MB,125.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6140,18,36,2.3 GHz,3.7 GHz,,18MB,140.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6140M,18,36,2.3 GHz,3.7 GHz,,18MB,140.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6142,16,32,2.6 GHz,3.7 GHz,,16MB,150.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 6142F,16,32,2.6 GHz,3.7 GHz,,16MB,160.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 6142M,16,32,2.6 GHz,3.7 GHz,,16MB,150.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 6144,8,16,3.5 GHz,4.2 GHz,,8MB,150.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6146,12,24,3.2 GHz,4.2 GHz,,12MB,165.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6148,20,40,2.4 GHz,3.7 GHz,,20MB,150.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6148F,20,40,2.4 GHz,3.7 GHz,,20MB,160.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6150,18,36,2.7 GHz,3.7 GHz,,18MB,165.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6152,22,44,2.1 GHz,3.7 GHz,,22MB,140.0,Socket 3647,Xeon,30.25MB,,,,,,,,,,,,
Xeon 6154,18,36,3 GHz,3.7 GHz,,18MB,200.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6209U,20,40,2.1 GHz,3.9 GHz,,20MB,125.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6210U,20,40,2.5 GHz,3.9 GHz,,20MB,150.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6212U,24,48,2.4 GHz,3.9 GHz,,24MB,165.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 6222,20,40,1.8 GHz,3.6 GHz,,20MB,115.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6222V,20,40,1.8 GHz,3.6 GHz,,20MB,115.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6226,12,24,2.7 GHz,3.7 GHz,,12MB,125.0,Socket 3647,Xeon,19.25MB,,,,,,,,,,,,
Xeon 6230,20,40,2.1 GHz,3.9 GHz,,20MB,125.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6230N,20,40,2.3 GHz,3.5 GHz,,20MB,125.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6230T,20,40,2.1 GHz,3.9 GHz,,20MB,125.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6234,8,16,3.3 GHz,4 GHz,,8MB,130.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6238,22,44,2.1 GHz,3.7 GHz,,22MB,140.0,Socket 3647,Xeon,30.25MB,,,,,,,,,,,,
Xeon 6238L,22,44,2.1 GHz,3.7 GHz,,22MB,140.0,Socket 3647,Xeon,30.25MB,,,,,,,,,,,,
Xeon 6238M,22,44,2.1 GHz,3.7 GHz,,22MB,140.0,Socket 3647,Xeon,30.25MB,,,,,,,,,,,,
Xeon 6238T,22,44,1.9 GHz,3.7 GHz,,22MB,125.0,Socket 3647,Xeon,30.25MB,,,,,,,,,,,,
Xeon 6240,18,36,2.6 GHz,3.9 GHz,,18MB,150.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6240L,18,36,2.6 GHz,3.9 GHz,,18MB,150.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6240M,18,36,2.6 GHz,3.9 GHz,,18MB,150.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6240Y,18,36,2.6 GHz,3.9 GHz,,18MB,150.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6242,16,32,2.8 GHz,3.9 GHz,,16MB,150.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 6244,8,16,3.6 GHz,4.4 GHz,,8MB,150.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6246,12,24,3.3 GHz,4.2 GHz,,12MB,165.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6248,20,40,2.5 GHz,3.9 GHz,,20MB,150.0,Socket 3647,Xeon,27.5MB,,,,,,,,,,,,
Xeon 6252,24,48,2.1 GHz,3.7 GHz,,24MB,150.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 6252N,24,48,2.3 GHz,3.6 GHz,,24MB,150.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 6254,18,36,3.1 GHz,4 GHz,,18MB,200.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 6262,24,48,1.9 GHz,3.6 GHz,,24MB,135.0,Socket 3647,Xeon,33MB,,,,,,,,,,,,
Xeon 6262V,24,48,1.9 GHz,3.6 GHz,,24MB,135.0,Socket 3647,Xeon,33MB,,,,,,,,,,,,
Xeon 6269Y,22,44,3.2 GHz,3.7 GHz,,22MB,240.0,Socket 3647,Xeon,30.25MB,,,,,,,,,,,,
Xeon 7020,2,4,2.667 GHz,,667.0,2MB,165.0,Socket 604,Xeon,,,,2.0,,,2.66,2.0,L2 Cache,,,Discontinued,
Xeon 7030,2,4,2.8 GHz,,800.0,2MB,165.0,Socket 604,Xeon,,,,2.0,,,2.8,2.0,L2 Cache,,,Discontinued,
Xeon 7040,2,4,3 GHz,,667.0,4MB,165.0,Socket 604,Xeon,,,,2.0,,,3.0,4.0,L2 Cache,,,Discontinued,
Xeon 7041,2,4,3 GHz,,800.0,4MB,165.0,Socket 604,Xeon,,,,2.0,,,3.0,4.0,L2 Cache,,,Discontinued,
Xeon 7110M,2,4,2.6 GHz,,800.0,2MB,95.0,Socket 604,Xeon,4MB,,,2.0,,,2.6,4.0,L2 Cache,,,Discontinued,
Xeon 7110N,2,4,2.5 GHz,,667.0,2MB,95.0,Socket 604,Xeon,4MB,,,2.0,,,2.5,4.0,L2 Cache,,,Discontinued,
Xeon 7120M,2,4,3 GHz,,800.0,2MB,95.0,Socket 604,Xeon,4MB,,,2.0,,,3.0,4.0,L2 Cache,,,Discontinued,
Xeon 7120N,2,4,3 GHz,,667.0,2MB,95.0,Socket 604,Xeon,4MB,,,2.0,,,3.0,4.0,L2 Cache,,,Discontinued,
Xeon 7130M,2,4,3.2 GHz,,800.0,2MB,150.0,Socket 604,Xeon,8MB,,,2.0,,,3.2,8.0,L2 Cache,,,Discontinued,
Xeon 7130N,2,4,3.167 GHz,,667.0,2MB,150.0,Socket 604,Xeon,8MB,,,2.0,,,3.16,8.0,L2 Cache,,,Discontinued,
Xeon 7140M,2,4,3.4 GHz,,800.0,2MB,150.0,Socket 604,Xeon,16MB,,,2.0,,,3.4,16.0,L2 Cache,,,Discontinued,
Xeon 7140N,2,4,3.333 GHz,,667.0,2MB,150.0,Socket 604,Xeon,16MB,,,2.0,,,3.33,16.0,L2 Cache,,,Discontinued,
Xeon 7150N,2,4,3.5 GHz,,667.0,2MB,150.0,Socket 604,Xeon,16MB,,,2.0,,,3.5,16.0,L2 Cache,,,Discontinued,
Xeon 8153,16,32,2 GHz,2.8 GHz,,16MB,125.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 8156,4,8,3.6 GHz,3.7 GHz,,4MB,105.0,Socket 3647,Xeon,16.5MB,,,,,,,,,,,,
Xeon 8158,12,24,3 GHz,3.7 GHz,,12MB,150.0,Socket 3647,Xeon,24.75MB,,,,,,,,,,,,
Xeon 8160,24,48,2.1 GHz,3.7 GHz,,24MB,150.0,Socket 3647,Xeon,33MB,,,,,,,,,,,,
Xeon 8160F,24,48,2.1 GHz,3.7 GHz,,24MB,160.0,Socket 3647,Xeon,33MB,,,,,,,,,,,,
Xeon 8160M,24,48,2.1 GHz,3.7 GHz,,24MB,150.0,Socket 3647,Xeon,33MB,,,,,,,,,,,,
Xeon 8160T,24,48,2.1 GHz,3.7 GHz,,24MB,150.0,Socket 3647,Xeon,33MB,,,,,,,,,,,,
Xeon 8164,26,52,2 GHz,3.7 GHz,,26MB,150.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 8168,24,48,2.7 GHz,3.7 GHz,,24MB,205.0,Socket 3647,Xeon,33MB,,,,,,,,,,,,
Xeon 8170,26,52,2.1 GHz,3.7 GHz,,26MB,165.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 8170M,26,52,2.1 GHz,3.7 GHz,,26MB,165.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 8176,28,56,2.1 GHz,3.8 GHz,,28MB,165.0,Socket 3647,Xeon,38.5MB,,,,,,,,,,,,
Xeon 8176F,28,56,2.1 GHz,3.8 GHz,,28MB,173.0,Socket 3647,Xeon,38.5MB,,,,,,,,,,,,
Xeon 8176M,28,56,2.1 GHz,3.8 GHz,,28MB,165.0,Socket 3647,Xeon,38.5MB,,,,,,,,,,,,
Xeon 8180,28,56,2.5 GHz,3.8 GHz,,28MB,205.0,Socket 3647,Xeon,38.5MB,,,,,,,,,,,,
Xeon 8180M,28,56,2.5 GHz,3.8 GHz,,28MB,205.0,Socket 3647,Xeon,38.5MB,,,,,,,,,,,,
Xeon 8253,16,32,2.2 GHz,3 GHz,,16MB,125.0,Socket 3647,Xeon,22MB,,,,,,,,,,,,
Xeon 8256,4,8,3.8 GHz,3.9 GHz,,4MB,105.0,Socket 3647,Xeon,16.5MB,,,,,,,,,,,,
Xeon 8260,24,48,2.4 GHz,3.9 GHz,,24MB,165.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 8260L,24,48,2.4 GHz,3.9 GHz,,24MB,165.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 8260M,24,48,2.4 GHz,3.9 GHz,,24MB,165.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 8260Y,24,48,2.4 GHz,3.9 GHz,,24MB,165.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 8268,24,48,2.9 GHz,3.9 GHz,,24MB,205.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 8270,26,52,2.7 GHz,4 GHz,,26MB,205.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 8274,24,48,3.2 GHz,4 GHz,,24MB,240.0,Socket 3647,Xeon,35.75MB,,,,,,,,,,,,
Xeon 8276,28,56,2.2 GHz,4 GHz,,28MB,165.0,Socket 3647,Xeon,38.5MB,,,,,,,,,,,,
Xeon 8276L,28,56,2.2 GHz,4 GHz,,28MB,165.0,Socket 3647,Xeon,38.5MB,,,,,,,,,,,,
Xeon 8276M,28,56,2.2 GHz,4 GHz,,28MB,165.0,Socket 3647,Xeon,38.5MB,,,,,,,,,,,,
Xeon 8280,28,56,2.7 GHz,4 GHz,,28MB,205.0,Socket 3647,Xeon,38.5MB,,,,,,,,,,,,
Xeon 8280L,28,56,2.7 GHz,4 GHz,,28MB,205.0,Socket 3647,Xeon,38.5MB,,,,,,,,,,,,
Xeon 8280M,28,56,2.7 GHz,4 GHz,,28MB,205.0,Socket 3647,Xeon,38.5MB,,,,,,,,,,,,
Xeon 8284,28,56,3 GHz,4 GHz,,28MB,240.0,Socket 3647,Xeon,38.5MB,,,,,,,,,,,,
Xeon 9221,32,64,2.3 GHz,3.7 GHz,,32MB,250.0,BGA5903,Xeon,71.5MB,,,,,,,,,,,,
Xeon 9222,32,64,2.3 GHz,3.7 GHz,,32MB,250.0,BGA5903,Xeon,71.5MB,,,,,,,,,,,,
Xeon 9242,48,96,2.3 GHz,3.8 GHz,,48MB,350.0,BGA5903,Xeon,71.5MB,,,,,,,,,,,,
Xeon 9282,56,112,2.6 GHz,3.8 GHz,,56MB,400.0,BGA5903,Xeon,77MB,,,,,,,,,,,,
Xeon E3-1105C,4,8,1 GHz,,,1MB,25.0,BGA1284,Xeon,6MB,,2011.0,4.0,,,1.0,6.0,L3 Cache,,,Discontinued,
Xeon E3-1105C v2,4,8,1.8 GHz,,,1MB,25.0,BGA1284,Xeon,8MB,,2013.0,4.0,,,1.8,8.0,L3 Cache,,,Launched,
Xeon E3-1125C,4,8,2 GHz,,,1MB,40.0,BGA1284,Xeon,8MB,,2012.0,4.0,,,2.0,8.0,L3 Cache,,,Discontinued,
Xeon E3-1125C v2,4,8,2.5 GHz,,,1MB,40.0,BGA1284,Xeon,8MB,,2013.0,4.0,,,2.5,8.0,L3 Cache,,,Launched,
Xeon E3-1135C v2,4,8,3 GHz,,,1MB,55.0,BGA1284,Xeon,8MB,,,,,,,,,,,,
Xeon E3-1220,4,4,3.1 GHz,3.4 GHz,,1MB,80.0,Socket 1155,Xeon,8MB,,2011.0,4.0,,3.4,3.1,8.0,Intel Smart Cache,,,Discontinued,
Xeon E3-1220 v2,4,4,3.1 GHz,3.5 GHz,,1MB,69.0,Socket 1155,Xeon,8MB,,2012.0,4.0,,3.5,3.1,8.0,Intel Smart Cache,,,Discontinued,
Xeon E3-1220 v3,4,4,3.1 GHz,3.5 GHz,,1MB,80.0,Socket 1150,Xeon,8MB,,2013.0,4.0,,3.5,3.1,8.0,Intel Smart Cache,,,Launched,
Xeon E3-1220 v5,4,4,3 GHz,3.5 GHz,,1MB,80.0,Socket 1151,Xeon,8MB,,2015.0,4.0,,3.5,3.0,8.0,Intel Smart Cache,,,Discontinued,
Xeon E3-1220 v6,4,4,3 GHz,3.5 GHz,,1MB,72.0,Socket 1151,Xeon,8MB,,2017.0,4.0,,3.5,3.0,8.0,Intel Smart Cache,,,Launched,
Xeon E3-1220L,2,4,2.2 GHz,3.4 GHz,,512KB,20.0,Socket 1155,Xeon,3MB,,2011.0,2.0,,3.4,2.2,3.0,Intel Smart Cache,,,Discontinued,
Xeon E3-1220L v2,2,4,2.3 GHz,3.5 GHz,,512KB,17.0,Socket 1155,Xeon,3MB,,2012.0,2.0,,3.5,2.3,3.0,Intel Smart Cache,,,Discontinued,
Xeon E3-1220L v3,2,4,1.1 GHz,1.3 GHz,,512KB,13.0,Socket 1150,Xeon,4MB,,2013.0,2.0,,1.5,1.1,4.0,Intel Smart Cache,,,Discontinued,
Xeon E3-1225,4,4,3.1 GHz,3.4 GHz,,1MB,95.0,Socket 1155,Xeon,6MB,,2011.0,4.0,,3.4,3.1,6.0,Intel Smart Cache,,,Discontinued,Yes (Name Unknown)
Xeon E3-1225 v2,4,4,3.2 GHz,3.6 GHz,,1MB,77.0,Socket 1155,Xeon,8MB,,2012.0,4.0,,3.6,3.2,8.0,Intel Smart Cache,,,Launched,Yes (Name Unknown)
Xeon E3-1225 v3,4,4,3.2 GHz,3.6 GHz,,1MB,84.0,Socket 1150,Xeon,8MB,,2013.0,4.0,,3.6,3.2,8.0,Intel Smart Cache,,,Launched,Yes (Name Unknown)
Xeon E3-1225 v5,4,4,3.3 GHz,3.7 GHz,,1MB,80.0,Socket 1151,Xeon,8MB,,2015.0,4.0,,3.7,3.3,8.0,Intel Smart Cache,,,Launched,Intel HD P530 Graphics
Xeon E3-1225 v6,4,4,3.3 GHz,3.7 GHz,,1MB,73.0,Socket 1151,Xeon,8MB,,2017.0,4.0,,3.7,3.3,8.0,Intel Smart Cache,,,Launched,Intel HD P630 Graphics
Xeon E3-1226 v3,4,4,3.3 GHz,3.7 GHz,,1MB,84.0,Socket 1150,Xeon,8MB,,2014.0,4.0,,3.7,3.3,8.0,Intel Smart Cache,,,Discontinued,Yes (Name Unknown)
Xeon E3-1230,4,8,3.2 GHz,3.6 GHz,,1MB,80.0,Socket 1155,Xeon,8MB,,2011.0,4.0,,3.6,3.2,8.0,Intel Smart Cache,,,Discontinued,
Xeon E3-1230 v2,4,8,3.3 GHz,3.7 GHz,,1MB,69.0,Socket 1155,Xeon,8MB,,2012.0,4.0,,3.7,3.3,8.0,Intel Smart Cache,,,Discontinued,
Xeon E3-1230 v3,4,8,3.3 GHz,3.7 GHz,,1MB,80.0,Socket 1150,Xeon,8MB,,2013.0,4.0,,3.7,3.3,8.0,Intel Smart Cache,,,Discontinued,
Xeon E3-1230 v5,4,8,3.4 GHz,3.8 GHz,,1MB,80.0,Socket 1151,Xeon,8MB,,2015.0,4.0,,3.8,3.4,8.0,Intel Smart Cache,,,Launched,
Xeon E3-1230 v6,4,8,3.5 GHz,3.9 GHz,,1MB,72.0,Socket 1151,Xeon,8MB,,2017.0,4.0,,3.9,3.5,8.0,Intel Smart Cache,,,Launched,
Xeon E3-1230L v3,4,8,1.8 GHz,2.8 GHz,,1MB,25.0,Socket 1150,Xeon,8MB,,2013.0,4.0,,2.8,1.8,8.0,Intel Smart Cache,,,Discontinued,
Xeon E3-1231 v3,4,8,3.4 GHz,3.8 GHz,,1MB,80.0,Socket 1150,Xeon,8MB,,2014.0,4.0,,3.8,3.4,8.0,Intel Smart Cache,,,Discontinued,
Xeon E3-1235,4,8,3.2 GHz,3.6 GHz,,1MB,95.0,Socket 1155,Xeon,8MB,,2011.0,4.0,,3.6,3.2,8.0,Intel Smart Cache,,,Discontinued,Yes (Name Unknown)
Xeon E3-1235L v5,4,4,2 GHz,3 GHz,,1MB,25.0,Socket 1151,Xeon,8MB,,2015.0,4.0,,3.0,2.0,8.0,Intel Smart Cache,,,Launched,Intel HD P530 Graphics
